model_name,checkpoint_path,threshold_kind,target_precision,confidence_threshold,category_id,category_name,predicted_probability,accepted_probability,accepted_distribution
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,36,Armadillos and sloths,0.002,0.0015,0.0028669724770642203
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,37,Primates and lemurs,0.0214,0.0182,0.034785932721712536
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,38,Elephants and pandas,0.0045,0.0043,0.008218654434250764
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,39,"Writing, stationery, and paper goods",0.0059,0.0018,0.0034403669724770644
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,40,"Clothing, fabrics, and wearables",0.0671,0.0261,0.04988532110091743
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,41,Footwear,0.006,0.0027,0.005160550458715597
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,42,"Bags, cases, and personal containers",0.0046,0.0012,0.0022935779816513763
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,43,Musical instruments,0.0321,0.0176,0.03363914373088685
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,44,"Aircraft, spacecraft, and military vehicles",0.0101,0.0058,0.011085626911314985
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,45,Watercraft,0.0075,0.0036,0.006880733944954129
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,46,Road and off-road vehicles,0.0288,0.0178,0.034021406727828746
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,47,Rail vehicles,0.0062,0.0049,0.009365443425076453
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,48,"Bicycles, motorcycles, and small rides",0.0078,0.0031,0.005925076452599388
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,49,"Buildings, shops, and large structures",0.037,0.0151,0.02886085626911315
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,50,"Bridges, walls, and barriers",0.0097,0.0045,0.008600917431192661
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,51,Furniture and home furnishings,0.021,0.0068,0.012996941896024464
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,52,"Kitchenware, cookware, and tableware",0.0234,0.005,0.0095565749235474
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,53,Home appliances,0.0099,0.0036,0.006880733944954129
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,54,"Electronics, audio, and office devices",0.0367,0.0135,0.025802752293577983
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,55,Cameras and optics,0.0063,0.0034,0.006498470948012232
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,56,"Tools, hardware, and fasteners",0.0341,0.0073,0.013952599388379205
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,57,"Weapons, armor, and protective gear",0.0104,0.0046,0.008792048929663608
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,58,"Sports, games, and exercise equipment",0.0237,0.0128,0.024464831804281346
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,59,"Medical, lab, and safety equipment",0.0071,0.0017,0.003249235474006116
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,60,Public fixtures and signage,0.0193,0.0082,0.015672782874617736
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,61,"Lighting, heat, and fire objects",0.0078,0.0026,0.004969418960244648
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,62,"Bath, cleaning, and household items",0.0118,0.0034,0.006498470948012232
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,63,Personal care and cosmetics,0.0055,0.0016,0.0030581039755351682
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,64,"Containers, bottles, and packaging",0.0266,0.0077,0.014717125382262997
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,65,Prepared foods and drinks,0.0275,0.012,0.022935779816513763
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,66,"Fruits, vegetables, and edible plants",0.0223,0.0173,0.03306574923547401
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,67,Fungi,0.008,0.0064,0.012232415902140673
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,68,Landscapes and geology,0.0147,0.007,0.013379204892966361
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,69,People and roles,0.0035,0.0015,0.0028669724770642203
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,70,"Plants, flowers, and crops",0.0036,0.003,0.005733944954128441
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,71,"Text, media, and web pages",0.0038,0.0019,0.0036314984709480123
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.9,0.9934415817260742,72,Miscellaneous visually distinct objects,0.0644,0.023,0.04396024464831804
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,0,"Fish, sharks, and rays",0.0133,0.007,0.018008747105737074
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,1,Domestic and large ground birds,0.0025,0.0018,0.00463082068433239
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,2,Songbirds and small perching birds,0.0112,0.0073,0.018780550553125806
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,3,"Raptors, carrion birds, and owls",0.0043,0.0033,0.008489837921276049
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,4,Amphibians,0.008,0.0056,0.014406997684589657
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,5,Turtles,0.0038,0.0028,0.0072034988422948285
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,6,"Lizards, crocodilians, and large reptiles",0.0129,0.0094,0.024183174684846924
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,7,Snakes,0.0156,0.0123,0.031643941342938
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,8,Arachnids and many-legged invertebrates,0.0118,0.008,0.02058142526369951
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,9,Game birds,0.0067,0.004,0.010290712631849755
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,10,Parrots and tropical birds,0.0092,0.007,0.018008747105737074
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,11,Waterfowl,0.0038,0.0021,0.005402624131721122
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,12,Marsupials and monotremes,0.0036,0.0023,0.005917159763313609
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,13,Marine invertebrates and mollusks,0.0096,0.0045,0.011577051710830975
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,14,Crustaceans,0.0083,0.0051,0.013120658605608439
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,15,Wading and shore birds,0.0165,0.0124,0.03190120915873424
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,16,"Seabirds, penguins, and albatrosses",0.0019,0.0016,0.004116285052739903
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,17,Marine mammals,0.0038,0.0022,0.005659891947517366
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,18,Toy and companion dogs,0.0066,0.0016,0.004116285052739903
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,19,Hound dogs,0.0171,0.0052,0.013377926421404682
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,20,Terrier dogs,0.025,0.0057,0.014664265500385902
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,21,"Retrievers, setters, and spaniels",0.0192,0.0071,0.018266014921533315
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,22,"Working, herding, and guard dogs",0.0162,0.0048,0.012348855158219707
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,23,"Spitz, bulldogs, poodles, and other dogs",0.0301,0.0119,0.030614870079753023
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,24,Wild canids and hyenas,0.0146,0.0099,0.025469513763828146
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,25,Domestic cats,0.0044,0.0016,0.004116285052739903
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,26,Big cats,0.0072,0.0045,0.011577051710830975
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,27,Bears,0.0043,0.0029,0.007460766658091073
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,28,Small carnivores,0.0015,0.0012,0.0030872137895549268
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,29,Beetles,0.0083,0.0063,0.016207872395163365
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,30,"Flies, bees, ants, and grasshopper-like insects",0.0142,0.0078,0.020066889632107024
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,31,Dragonflies and butterflies,0.0075,0.0067,0.017236943658348342
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,32,Echinoderms,0.0025,0.0007,0.0018008747105737071
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,33,Rabbits and rodents,0.008,0.0056,0.014406997684589657
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,34,Hoofed mammals,0.0177,0.01,0.025726781579624387
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,35,Mustelids and related mammals,0.0067,0.0039,0.010033444816053512
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,36,Armadillos and sloths,0.002,0.0015,0.0038590172369436584
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,37,Primates and lemurs,0.0214,0.0166,0.042706457422176484
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,38,Elephants and pandas,0.0045,0.004,0.010290712631849755
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,39,"Writing, stationery, and paper goods",0.0059,0.0009,0.002315410342166195
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,40,"Clothing, fabrics, and wearables",0.0671,0.0158,0.04064831489580654
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,41,Footwear,0.006,0.0017,0.004373552868536146
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,42,"Bags, cases, and personal containers",0.0046,0.0003,0.0007718034473887317
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,43,Musical instruments,0.0321,0.0128,0.03293028042191922
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,44,"Aircraft, spacecraft, and military vehicles",0.0101,0.0046,0.011834319526627219
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,45,Watercraft,0.0075,0.003,0.007718034473887317
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,46,Road and off-road vehicles,0.0288,0.0116,0.02984306663236429
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,47,Rail vehicles,0.0062,0.0042,0.010805248263442244
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,48,"Bicycles, motorcycles, and small rides",0.0078,0.002,0.005145356315924878
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,49,"Buildings, shops, and large structures",0.037,0.0079,0.02032415744790327
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,50,"Bridges, walls, and barriers",0.0097,0.0031,0.00797530228968356
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,51,Furniture and home furnishings,0.021,0.0044,0.011319783895034732
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,52,"Kitchenware, cookware, and tableware",0.0234,0.0013,0.0033444816053511705
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,53,Home appliances,0.0099,0.0023,0.005917159763313609
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,54,"Electronics, audio, and office devices",0.0367,0.0076,0.019552354000514537
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,55,Cameras and optics,0.0063,0.0022,0.005659891947517366
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,56,"Tools, hardware, and fasteners",0.0341,0.0046,0.011834319526627219
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,57,"Weapons, armor, and protective gear",0.0104,0.0027,0.006946231026498585
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,58,"Sports, games, and exercise equipment",0.0237,0.0087,0.02238229997427322
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,59,"Medical, lab, and safety equipment",0.0071,0.0006,0.0015436068947774634
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,60,Public fixtures and signage,0.0193,0.0054,0.01389246205299717
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,61,"Lighting, heat, and fire objects",0.0078,0.0021,0.005402624131721122
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,62,"Bath, cleaning, and household items",0.0118,0.0017,0.004373552868536146
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,63,Personal care and cosmetics,0.0055,0.0011,0.002829945973758683
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,64,"Containers, bottles, and packaging",0.0266,0.0041,0.010547980447646
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,65,Prepared foods and drinks,0.0275,0.0083,0.021353228711088242
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,66,"Fruits, vegetables, and edible plants",0.0223,0.0151,0.038847440185232826
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,67,Fungi,0.008,0.0057,0.014664265500385902
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,68,Landscapes and geology,0.0147,0.0048,0.012348855158219707
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,69,People and roles,0.0035,0.0008,0.0020581425263699513
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,70,"Plants, flowers, and crops",0.0036,0.0024,0.0061744275791098535
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,71,"Text, media, and web pages",0.0038,0.0011,0.002829945973758683
mobilenet_v3_large_identifier,models\intermediate\mobilenet_v3_large_identifier.pth,target_precision,0.95,0.9996603727340698,72,Miscellaneous visually distinct objects,0.0644,0.0156,0.04013377926421405
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,0,"Fish, sharks, and rays",0.0136,0.0132,0.015149776196488007
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,1,Domestic and large ground birds,0.0023,0.0022,0.0025249626994146676
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,2,Songbirds and small perching birds,0.0102,0.0101,0.011591874210949156
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,3,"Raptors, carrion birds, and owls",0.0041,0.0041,0.004705612303454608
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,4,Amphibians,0.0095,0.0089,0.010214621829450246
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,5,Turtles,0.0047,0.0043,0.004935154367037759
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,6,"Lizards, crocodilians, and large reptiles",0.0135,0.0124,0.014231607942155399
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,7,Snakes,0.0144,0.0142,0.016297486514403766
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,8,Arachnids and many-legged invertebrates,0.0117,0.0112,0.01285435556065649
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,9,Game birds,0.0063,0.006,0.0068862619074945485
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,10,Parrots and tropical birds,0.0096,0.0094,0.010788476988408126
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,11,Waterfowl,0.0039,0.0039,0.004476070239871456
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,12,Marsupials and monotremes,0.0053,0.0048,0.005509009525995639
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,13,Marine invertebrates and mollusks,0.012,0.0111,0.012739584528864914
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,14,Crustaceans,0.0077,0.007,0.008033972225410307
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,15,Wading and shore birds,0.0184,0.0177,0.020314472627108917
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,16,"Seabirds, penguins, and albatrosses",0.0019,0.0019,0.0021806496040399402
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,17,Marine mammals,0.0053,0.0051,0.005853322621370366
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,18,Toy and companion dogs,0.0046,0.0044,0.005049925398829335
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,19,Hound dogs,0.0182,0.016,0.01836336508665213
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,20,Terrier dogs,0.0279,0.0256,0.029381384138643406
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,21,"Retrievers, setters, and spaniels",0.0191,0.0173,0.019855388499942613
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,22,"Working, herding, and guard dogs",0.0138,0.0118,0.013542981751405945
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,23,"Spitz, bulldogs, poodles, and other dogs",0.0319,0.0285,0.03270974406059911
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,24,Wild canids and hyenas,0.0143,0.0135,0.015494089291862734
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,25,Domestic cats,0.0039,0.0035,0.0040169861127051535
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,26,Big cats,0.0085,0.0084,0.009640766670492368
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,27,Bears,0.0041,0.004,0.004590841271663032
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,28,Small carnivores,0.0018,0.0017,0.0019511075404567888
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,29,Beetles,0.0078,0.0076,0.008722598416159761
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,30,"Flies, bees, ants, and grasshopper-like insects",0.0125,0.0121,0.013887294846780673
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,31,Dragonflies and butterflies,0.0078,0.0078,0.008952140479742913
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,32,Echinoderms,0.0022,0.0019,0.0021806496040399402
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,33,Rabbits and rodents,0.0088,0.0079,0.009066911511534489
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,34,Hoofed mammals,0.0142,0.0136,0.01560886032365431
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,35,Mustelids and related mammals,0.0054,0.0052,0.005968093653161942
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,36,Armadillos and sloths,0.0019,0.0019,0.0021806496040399402
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,37,Primates and lemurs,0.0206,0.0204,0.023413290485481464
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,38,Elephants and pandas,0.005,0.0048,0.005509009525995639
mobilenet_v3_large_mlp_identifier,models\intermediate\mobilenet_v3_large_mlp_identifier.pth,target_precision,0.75,0.5322825908660889,39,"Writing, stationery, and paper goods",0.005,0.0039,0.004476070239871456
